Solr_Field,Original_Heading,Count,Valid_Heading,URI,Authority,Type,Thoroughfares_Features,Action,Change_To,Changed,Note
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Hospital.",3,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Infirmary.",2,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Ketchup Bottling Department.",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Laboratory.",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Mail Room.",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Offices.",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Quality Control Department.",6,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Cooperage.",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Recreation Hall.",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Can Making Department.",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Box Factory Building.",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,H. J. Heinz Company.,8,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,replace,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,H. J. Heinz Company.Time office.,1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Fremont, Ohio)",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Holland, Mich.).Salt House.",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa).Time Office.",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.)",72,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.). Auditorium.",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Accounting Department.",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Administration Building.",14,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Administration Building.Demonstration Room.",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Administration Building.Reception Room.",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Apple Butter Department.",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Auditorium and Service Building. Hall of Nations.",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Auditorium and Service Building.Hall of Nations.",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Auditorium.",5,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,H.J. Heinz Company.Employees.,1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Baked Bean Building.",6,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Box Printing Presses.",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Research Building.",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H. J. Heinz Company (Pittsburgh, Pa.)",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Stables.",4,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,H.J. Heinz Company.Hicksville Branch Factory.,1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Vinegar Tank Car.",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Visitor Waiting Room.",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Vinegar Processing Building.",5,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Tin Can Factory.",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,H.J. Heinz Company.Series B Boxcar.,1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Time Office.",11,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Tasting Room.",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Storage Building.",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Women's Dressing Room.",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Spaghetti Department.",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Sharpsburg, Pa.).Glass Factory.",2,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Shoe Store.",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Shipping Department.",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,H.J. Heinz Company.London Branch House.,1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Roof Gardens.",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Research Center.",2,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,H.J. Heinz Company.Board of Directors.,1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Research Building.Laboratory.",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Sales and Distribution Department.",1,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,split,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,H.J. Heinz Company.,176,H.J. Heinz Company,http://id.loc.gov/authorities/names/n50056413,naf,corporate,,replace,H.J. Heinz Company,true,reviewed
mods_subject_topic_ms,"H.J. Heinz Company (Atlantic City, H.J.).Heinz Ocean Pier.",2,"H.J. Heinz Company (Atlantic City, H. J.). Heinz Ocean Pier",,local,corporate,,replace,"H.J. Heinz Company (Atlantic City, H. J.). Heinz Ocean Pier",true,
mods_subject_topic_ms,"H.J. Heinz Company (Fremont, Ohio)",1,"H.J. Heinz Company (Fremont, Ohio)",,local,corporate,,,,false,
mods_subject_topic_ms,"H.J. Heinz Company (Holland, Mich.).Salt House.",1,"H.J. Heinz Company (Holland, Mich.). Salt House",,local,corporate,,replace,"H.J. Heinz Company (Holland, Mich.). Salt House",true,
mods_subject_topic_ms,"H. J. Heinz Company (Pittsburgh, Pa.)",1,"H.J. Heinz Company (Pittsburgh, Pa.)",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.)",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.)",72,"H.J. Heinz Company (Pittsburgh, Pa.)",,local,corporate,,,,false,
mods_subject_topic_ms,Pittsburgh. H.J. Heinz Company.,2,"H.J. Heinz Company (Pittsburgh, Pa.)",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.)",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Accounting Department.",1,"H.J. Heinz Company (Pittsburgh, Pa.). Accounting Department",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Accounting Department",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Administration Building.",14,"H.J. Heinz Company (Pittsburgh, Pa.). Administration Building",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Administration Building",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Administration Building.Demonstration Room.",1,"H.J. Heinz Company (Pittsburgh, Pa.). Administration Building. Demonstration Room",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Administration Building. Demonstration Room",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Administration Building.Reception Room.",1,"H.J. Heinz Company (Pittsburgh, Pa.). Administration Building. Reception Room",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Administration Building. Reception Room",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Apple Butter Department.",1,"H.J. Heinz Company (Pittsburgh, Pa.). Apple Butter Department",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Apple Butter Department",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Auditorium.",5,"H.J. Heinz Company (Pittsburgh, Pa.). Auditorium",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Auditorium",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.). Auditorium.",1,"H.J. Heinz Company (Pittsburgh, Pa.). Auditorium",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Auditorium",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Auditorium and Service Building. Hall of Nations.",1,"H.J. Heinz Company (Pittsburgh, Pa.). Auditorium and Service Building. Hall of Nations",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Auditorium and Service Building. Hall of Nations",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Auditorium and Service Building.Hall of Nations.",1,"H.J. Heinz Company (Pittsburgh, Pa.). Auditorium and Service Building. Hall of Nations",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Auditorium and Service Building. Hall of Nations",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Baked Bean Building.",6,"H.J. Heinz Company (Pittsburgh, Pa.). Baked Bean Building",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Baked Bean Building",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Box Factory Building.",1,"H.J. Heinz Company (Pittsburgh, Pa.). Box Factory Building",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Box Factory Building",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Box Printing Presses.",1,"H.J. Heinz Company (Pittsburgh, Pa.). Box Printing Presses",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Box Printing Presses",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Can Making Department.",1,"H.J. Heinz Company (Pittsburgh, Pa.). Can Making Department",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Can Making Department",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Cooperage.",1,"H.J. Heinz Company (Pittsburgh, Pa.). Cooperage",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Cooperage",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Courtyard.",5,"H.J. Heinz Company (Pittsburgh, Pa.). Courtyard",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Courtyard",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Drying rooms.",1,"H.J. Heinz Company (Pittsburgh, Pa.). Drying rooms",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Drying rooms",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Dynamo Room.",1,"H.J. Heinz Company (Pittsburgh, Pa.). Dynamo Room",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Dynamo Room",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Electrical Shop.",1,"H.J. Heinz Company (Pittsburgh, Pa.). Electrical Shop",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Electrical Shop",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Employee Store.",1,"H.J. Heinz Company (Pittsburgh, Pa.). Employee Store",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Employee Store",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Engine Room.",1,"H.J. Heinz Company (Pittsburgh, Pa.). Engine Room",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Engine Room",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Experimental Kitchen.",1,"H.J. Heinz Company (Pittsburgh, Pa.). Experimental Kitchen",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Experimental Kitchen",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Experimental Room.",1,"H.J. Heinz Company (Pittsburgh, Pa.). Experimental Room",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Experimental Room",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Finished Goods Warehouse.",8,"H.J. Heinz Company (Pittsburgh, Pa.). Finished Goods Warehouse",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Finished Goods Warehouse",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).General Office Building.",1,"H.J. Heinz Company (Pittsburgh, Pa.). General Office Building",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). General Office Building",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Hospital.",3,"H.J. Heinz Company (Pittsburgh, Pa.). Hospital",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Hospital",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Infirmary.",2,"H.J. Heinz Company (Pittsburgh, Pa.). Infirmary",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Infirmary",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Ketchup Bottling Department.",1,"H.J. Heinz Company (Pittsburgh, Pa.). Ketchup Bottling Department",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Ketchup Bottling Department",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Laboratory.",1,"H.J. Heinz Company (Pittsburgh, Pa.). Laboratory",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Laboratory",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Mail Room.",1,"H.J. Heinz Company (Pittsburgh, Pa.). Mail Room",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Mail Room",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Offices.",1,"H.J. Heinz Company (Pittsburgh, Pa.). Offices",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Offices",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Quality Control Department.",6,"H.J. Heinz Company (Pittsburgh, Pa.). Quality Control Department",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Quality Control Department",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Recreation Hall.",1,"H.J. Heinz Company (Pittsburgh, Pa.). Recreation Hall",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Recreation Hall",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Research Building.",1,"H.J. Heinz Company (Pittsburgh, Pa.). Research Building",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Research Building",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Research Building.Laboratory.",1,"H.J. Heinz Company (Pittsburgh, Pa.). Research Building. Laboratory",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Research Building. Laboratory",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Research Center.",2,"H.J. Heinz Company (Pittsburgh, Pa.). Research Center",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Research Center",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Roof Gardens.",1,"H.J. Heinz Company (Pittsburgh, Pa.). Roof Gardens",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Roof Gardens",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Sales and Distribution Department.",1,"H.J. Heinz Company (Pittsburgh, Pa.). Sales and Distribution Department",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Sales and Distribution Department",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Shipping Department.",1,"H.J. Heinz Company (Pittsburgh, Pa.). Shipping Department",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Shipping Department",true,
mods_subject_topic_ms,"H.J. Heinz Company (Pittsburgh, Pa.).Shoe Store.",1,"H.J. Heinz Company (Pittsburgh, Pa.). Shoe Store",,local,corporate,,replace,"H.J. Heinz Company (Pittsburgh, Pa.). Shoe Store",true,
